asset_id,id1,latitude,longitude
SF00798,761,-37.88193,144.61877
SF00799,762,-37.88227,144.61854
SF00800,763,-37.8821,144.61872
SF00801,764,-37.88196,144.6189
SF00802,765,-37.88198,144.61915
SF00803,766,-37.88212,144.61934
SF00804,767,-37.88207,144.61942
SF00805,768,-37.8822,144.61954
SF00806,769,-37.88228,144.61972
SF00807,770,-37.88234,144.61986
SF00808,771,-37.88239,144.61997
SF00809,772,-37.88233,144.62003
SF00810,773,-37.88219,144.62002
SF00811,774,-37.8821,144.62015
SF00812,775,-37.88187,144.62038
SF00813,776,-37.88194,144.62028
SF00814,777,-37.88199,144.62018
SF00815,778,-37.8821,144.61999
SF00816,779,-37.88218,144.61986
SF00817,780,-37.88179,144.62052
SF00818,781,-37.88168,144.62061
SF00819,782,-37.88185,144.62089
SF00820,783,-37.88183,144.62076
SF00821,784,-37.88185,144.62059
SF00822,785,-37.8817,144.61913
SF00823,786,-37.88167,144.6192
SF00824,787,-37.88164,144.61926
SF00825,788,-37.88142,144.61981
SF00826,789,-37.88127,144.61987
SF00827,790,-37.88112,144.62012
SF00828,791,-37.88111,144.62033
SF00829,792,-37.88129,144.61918
SF00830,793,-37.88115,144.61904
SF00831,794,-37.88105,144.61894
SF00832,795,-37.88093,144.61871
SF00833,796,-37.88089,144.61856
SF00834,797,-37.88134,144.61936
SF00835,798,-37.88122,144.61923
SF00836,799,-37.88105,144.61906
SF00837,800,-37.88087,144.61875
SF00838,801,-37.88081,144.61856
SF00839,802,-37.88058,144.61929
SF00840,803,-37.88065,144.61934
SF00841,804,-37.88054,144.61953
SF00842,805,-37.88046,144.61925
SF00843,806,-37.8804,144.61918
SF00844,807,-37.88042,144.61934
SF00845,808,-37.88043,144.61956
SF00846,809,-37.88045,144.61968
SF00847,810,-37.8808,144.61825
SF00848,811,-37.88077,144.61816
SF00849,812,-37.88075,144.61835
SF00850,813,-37.88069,144.61814
SF00851,814,-37.88079,144.61789
SF00852,815,-37.88087,144.61783
SF00853,816,-37.88088,144.6177
SF00854,817,-37.8807,144.61785
SF00855,818,-37.88058,144.61789
SF00856,819,-37.88051,144.61802
SF00857,820,-37.8804,144.61806
SF00858,821,-37.88036,144.61799
SF00859,822,-37.88102,144.61759
SF00860,823,-37.88112,144.61754
SF00861,824,-37.88106,144.61767
SF00862,825,-37.88117,144.61762
SF00863,826,-37.88129,144.61756
SF00864,827,-37.88141,144.61764
SF00865,828,-37.88148,144.61787
SF00866,829,-37.88149,144.61763
SF00867,830,-37.88152,144.61799
SF00868,831,-37.88155,144.61812
SF00869,832,-37.88152,144.61819
SF00870,833,-37.88158,144.61826
SF00871,834,-37.88154,144.61744
SF00872,835,-37.8818,144.6174
SF00873,836,-37.8819,144.61736
SF00874,837,-37.88201,144.61731
SF00875,838,-37.88158,144.61732
SF00876,839,-37.88166,144.61731
SF00877,840,-37.88188,144.61727
SF00878,841,-37.88215,144.6174
SF00879,842,-37.88221,144.61759
SF00880,843,-37.88229,144.61786
SF00881,844,-37.88233,144.61768
SF00882,845,-37.88229,144.61754
SF00883,846,-37.88225,144.61741
SF00884,847,-37.88222,144.61728
SF00885,848,-37.88216,144.61708
SF00886,849,-37.88204,144.61703
SF00887,850,-37.88198,144.61723
SF00888,851,-37.88008,144.61823
SF00889,852,-37.88018,144.61821
SF00890,853,-37.88,144.61851
SF00891,854,-37.87998,144.61838
SF00892,855,-37.87988,144.61856
SF00893,856,-37.87993,144.61864
SF00894,857,-37.87996,144.61887
SF00895,858,-37.87991,144.61894
SF00896,859,-37.87976,144.61879
SF00897,860,-37.87935,144.61819
SF00898,861,-37.87943,144.61823
SF00899,862,-37.8793,144.61836
SF00900,863,-37.87948,144.61839
SF00901,864,-37.87965,144.61858
SF00902,865,-37.8796,144.61864
SF00903,866,-37.88207,144.61674
SF00904,867,-37.88201,144.61653
SF00905,868,-37.88188,144.61609
SF00906,869,-37.88187,144.61642
SF00907,870,-37.88172,144.61624
SF00908,871,-37.88163,144.61628
SF00909,872,-37.88176,144.61633
SF00910,873,-37.88168,144.61638
SF00911,874,-37.88157,144.61642
SF00912,875,-37.88148,144.61645
SF00913,876,-37.8815,144.61633
SF00914,877,-37.88139,144.61637
SF00915,878,-37.88138,144.61648
SF00916,879,-37.88131,144.61651
SF00917,880,-37.88125,144.61643
SF00918,881,-37.88116,144.61646
SF00919,882,-37.88106,144.61649
SF00920,883,-37.88097,144.61653
SF00921,884,-37.8808,144.61661
SF00922,885,-37.88064,144.61666
SF00923,886,-37.88069,144.61683
SF00924,887,-37.88083,144.61676
SF00925,888,-37.88093,144.61667
SF00926,889,-37.88114,144.61657
SF00927,890,-37.88102,144.61663
SF00928,891,-37.88174,144.61597
SF00929,892,-37.88171,144.61587
SF00930,893,-37.88165,144.6157
SF00931,894,-37.88162,144.61562
SF00932,895,-37.88159,144.61555
SF00933,896,-37.88156,144.61548
SF00934,897,-37.88152,144.61539
SF00935,898,-37.88181,144.61584
SF00936,899,-37.88175,144.6157
SF00937,900,-37.88176,144.61543
SF00938,901,-37.88184,144.61537
SF00939,902,-37.88191,144.61533
SF00940,903,-37.88198,144.61529
SF00941,904,-37.88203,144.61525
SF00942,905,-37.88188,144.61547
SF00943,906,-37.88196,144.61543
SF00944,907,-37.88202,144.61538
SF00945,908,-37.88162,144.61537
SF00946,909,-37.88215,144.61518
SF00947,910,-37.88222,144.61512
SF00948,911,-37.88235,144.61505
SF00949,912,-37.88243,144.61499
SF00950,913,-37.88248,144.61496
SF00951,914,-37.88254,144.61492
SF00952,915,-37.8821,144.61533
SF00953,916,-37.8822,144.61526
SF00954,917,-37.88233,144.61527
SF00955,918,-37.88237,144.61536
SF00956,919,-37.88239,144.61544
SF00957,920,-37.88243,144.61552
SF00958,921,-37.88249,144.61564
SF00959,922,-37.88253,144.61575
SF00960,923,-37.88252,144.61591
SF00961,924,-37.88243,144.61526
SF00962,925,-37.88247,144.61539
SF00963,926,-37.88251,144.61548
SF00964,927,-37.88257,144.61561
SF00965,928,-37.88262,144.61574
SF00966,929,-37.88274,144.6158
SF00967,930,-37.88282,144.61576
SF00968,931,-37.8829,144.61571
SF00969,932,-37.88266,144.61594
SF00970,933,-37.88274,144.61592
SF00971,934,-37.88282,144.61588
SF00972,935,-37.88305,144.61582
SF00973,936,-37.8831,144.61571
SF00974,937,-37.88288,144.61585
SF00975,938,-37.88244,144.61511
SF00976,939,-37.88253,144.61505
SF00977,940,-37.88261,144.61499
SF00978,941,-37.88262,144.61487
SF00979,942,-37.8827,144.61481
SF00980,943,-37.88276,144.61478
SF00981,944,-37.88284,144.61472
SF00982,945,-37.88292,144.61467
SF00983,946,-37.88274,144.61491
SF00984,947,-37.8828,144.61487
SF00985,948,-37.88286,144.61483
SF00986,949,-37.88293,144.61478
SF00987,950,-37.88303,144.61459
SF00988,951,-37.88307,144.61444
SF00989,952,-37.88303,144.61435
SF00990,953,-37.88299,144.61425
SF00991,954,-37.88297,144.6142
SF00992,955,-37.88295,144.61415
SF00993,956,-37.88293,144.61409
SF00994,957,-37.88284,144.61389
SF00995,958,-37.88308,144.61469
SF00996,959,-37.88316,144.61463
SF00997,960,-37.88317,144.61445
SF00998,961,-37.88307,144.61422
SF00999,962,-37.88305,144.61415
SF01000,963,-37.88315,144.61439
SF01001,964,-37.8831,144.61405
SF01002,965,-37.88317,144.61401
SF01003,966,-37.88323,144.61396
SF01004,967,-37.88329,144.61392
SF01005,968,-37.88323,144.61384
SF01006,969,-37.88316,144.61389
SF01007,970,-37.88311,144.61392
SF01008,971,-37.88304,144.61396
SF01009,972,-37.88294,144.6139
SF01010,973,-37.88289,144.61378
SF01011,974,-37.88272,144.61361
SF01012,975,-37.88265,144.61377
SF01013,976,-37.88259,144.61382
SF01014,977,-37.88269,144.61387
SF01015,978,-37.88262,144.61392
SF01016,979,-37.88255,144.61396
SF01017,980,-37.88247,144.6139
SF01018,981,-37.88241,144.61393
SF01019,982,-37.88231,144.614
SF01020,983,-37.88234,144.61409
SF01021,984,-37.88245,144.61403
SF01022,985,-37.88219,144.61408
SF01023,986,-37.88205,144.61417
SF01024,987,-37.88194,144.61424
SF01025,988,-37.88174,144.61429
SF01026,989,-37.8817,144.61433
SF01027,990,-37.88169,144.61439
SF01028,991,-37.88175,144.61451
SF01029,992,-37.88181,144.61452
SF01030,993,-37.88186,144.61449
SF01031,994,-37.88195,144.61435
SF01032,995,-37.882,144.61432
SF01033,996,-37.88208,144.61426
SF01034,997,-37.88222,144.61417
SF01035,998,-37.88268,144.6135
SF01036,999,-37.88262,144.61336
SF01037,1000,-37.88257,144.61323
SF01038,1001,-37.8825,144.61307
SF01039,1002,-37.88273,144.61338
SF01040,1003,-37.88276,144.61347
SF01041,1004,-37.88269,144.61331
SF01042,1005,-37.88265,144.6132
SF01043,1006,-37.88262,144.61312
SF01044,1007,-37.88256,144.61297
SF01045,1008,-37.88256,144.6129
SF01046,1009,-37.88253,144.61287
SF01047,1010,-37.88254,144.61282
SF01048,1011,-37.88244,144.61278
SF01049,1012,-37.8824,144.61284
SF01050,1013,-37.88238,144.61288
SF01051,1014,-37.8824,144.613
SF01052,1015,-37.8823,144.61295
SF01053,1016,-37.88234,144.61304
SF01054,1017,-37.8823,144.61307
SF01055,1018,-37.88224,144.61311
SF01056,1019,-37.88225,144.61298
SF01057,1020,-37.88218,144.61303
SF01058,1021,-37.88212,144.61306
SF01059,1022,-37.88206,144.61311
SF01060,1023,-37.882,144.61314
SF01061,1024,-37.88193,144.61319
SF01062,1025,-37.88179,144.61328
SF01063,1026,-37.88173,144.61332
SF01064,1027,-37.88218,144.61315
SF01065,1028,-37.88212,144.61318
SF01066,1029,-37.88204,144.61324
SF01067,1030,-37.88192,144.61331
SF01068,1031,-37.88188,144.61335
SF01069,1032,-37.88181,144.61339
SF01070,1033,-37.88177,144.61342
SF01071,1034,-37.88165,144.61338
SF01072,1035,-37.88158,144.61342
SF01073,1036,-37.88149,144.61338
SF01074,1037,-37.88145,144.61331
SF01075,1038,-37.8814,144.61315
SF01076,1039,-37.88134,144.61296
SF01077,1040,-37.88132,144.6129
SF01078,1041,-37.8813,144.61282
SF01079,1042,-37.88128,144.61275
SF01080,1043,-37.88159,144.61353
SF01081,1044,-37.88148,144.61357
SF01082,1045,-37.88145,144.61351
SF01083,1046,-37.88142,144.61345
SF01084,1047,-37.88134,144.61326
SF01085,1048,-37.88126,144.61322
SF01086,1049,-37.8812,144.61325
SF01087,1050,-37.88112,144.61328
SF01088,1051,-37.88105,144.61331
SF01089,1052,-37.8811,144.61318
SF01090,1053,-37.88117,144.61314
SF01091,1054,-37.88123,144.61312
SF01092,1055,-37.88126,144.61301
SF01093,1056,-37.88122,144.61287
SF01094,1057,-37.88119,144.61275
SF01095,1058,-37.88116,144.61258
SF01096,1059,-37.88114,144.6125
SF01097,1060,-37.88135,144.61261
SF01098,1061,-37.88143,144.61258
SF01099,1062,-37.88148,144.61256
SF01100,1063,-37.88158,144.61249
SF01101,1064,-37.88173,144.61239
SF01102,1065,-37.88179,144.61235
SF01103,1066,-37.88186,144.6123
SF01104,1067,-37.88193,144.61224
SF01105,1068,-37.882,144.61219
SF01106,1069,-37.88213,144.6121
SF01107,1070,-37.88217,144.61207
SF01108,1071,-37.88224,144.61203
SF01109,1072,-37.88215,144.61193
SF01110,1073,-37.88208,144.61189
SF01111,1074,-37.882,144.61198
SF01112,1075,-37.88197,144.61208
SF01113,1076,-37.88101,144.61321
SF01114,1077,-37.88088,144.61326
SF01115,1078,-37.88079,144.61329
SF01116,1079,-37.88071,144.61331
SF01117,1080,-37.88088,144.61337
SF01118,1081,-37.8808,144.6134
SF01119,1082,-37.88073,144.61343
SF01120,1083,-37.88096,144.61335
SF01121,1084,-37.8807,144.61359
SF01122,1085,-37.88075,144.6137
SF01123,1086,-37.88078,144.61378
SF01124,1087,-37.88085,144.61393
SF01125,1088,-37.88089,144.61399
SF01126,1089,-37.88094,144.61409
SF01127,1090,-37.88055,144.61343
SF01128,1091,-37.88059,144.61357
SF01129,1092,-37.88066,144.61376
SF01130,1093,-37.88073,144.61391
SF01131,1094,-37.88082,144.61408
SF01132,1095,-37.88086,144.61415
SF01133,1096,-37.8809,144.61422
SF01134,1097,-37.88099,144.61419
SF01135,1098,-37.88107,144.61433
SF01136,1099,-37.88089,144.6144
SF01137,1100,-37.88084,144.61445
SF01138,1101,-37.88076,144.61451
SF01139,1102,-37.88113,144.61443
SF01140,1103,-37.88116,144.61449
SF01141,1104,-37.88126,144.61468
SF01142,1105,-37.88107,144.61453
SF01143,1106,-37.88112,144.61464
SF01144,1107,-37.88127,144.61491
SF01145,1108,-37.88131,144.61499
SF01146,1109,-37.88133,144.61481
SF01147,1110,-37.8814,144.61494
SF01148,1111,-37.88148,144.61508
SF01149,1112,-37.88152,144.61516
SF01150,1113,-37.88156,144.61523
SF01151,1114,-37.88136,144.61507
SF01152,1115,-37.8813,144.61528
SF01153,1116,-37.88124,144.61532
SF01154,1117,-37.88138,144.61535
SF01155,1118,-37.88128,144.61542
SF01156,1119,-37.88118,144.61548
SF01157,1120,-37.88109,144.61553
SF01158,1121,-37.88101,144.61558
SF01159,1122,-37.88115,144.61537
SF01160,1123,-37.88105,144.61544
SF01161,1124,-37.88096,144.61549
SF01162,1125,-37.88087,144.61553
SF01163,1126,-37.88075,144.61559
SF01164,1127,-37.88066,144.61563
SF01165,1128,-37.88053,144.61569
SF01166,1129,-37.88044,144.61572
SF01167,1130,-37.88091,144.61563
SF01168,1131,-37.88082,144.61568
SF01169,1132,-37.88073,144.61572
SF01170,1133,-37.88065,144.61575
SF01171,1134,-37.88056,144.61579
SF01172,1135,-37.88048,144.61582
SF01173,1136,-37.88037,144.61587
SF01174,1137,-37.88034,144.61577
SF01175,1138,-37.88026,144.6158
SF01176,1139,-37.88015,144.61585
SF01177,1140,-37.88008,144.61587
SF01178,1141,-37.88002,144.6159
SF01179,1142,-37.87995,144.61593
SF01180,1143,-37.88028,144.61591
SF01181,1144,-37.88019,144.61595
SF01182,1145,-37.8801,144.61598
SF01183,1146,-37.88004,144.616
SF01184,1147,-37.87998,144.61604
SF01185,1148,-37.87989,144.61615
SF01186,1149,-37.87993,144.61627
SF01187,1150,-37.87995,144.61637
SF01188,1151,-37.88,144.61656
SF01189,1152,-37.88002,144.61664
SF01190,1153,-37.88005,144.61675
SF01191,1154,-37.88006,144.61681
SF01192,1155,-37.88008,144.61688
SF01193,1156,-37.88013,144.61698
SF01194,1157,-37.88016,144.61713
SF01195,1158,-37.88012,144.61716
SF01196,1159,-37.88006,144.61714
SF01197,1160,-37.87996,144.61715
SF01198,1161,-37.87988,144.61718
SF01199,1162,-37.87982,144.61721
SF01200,1163,-37.87975,144.61723
SF01201,1164,-37.87976,144.61598
SF01202,1165,-37.87979,144.61609
SF01203,1166,-37.87982,144.6162
SF01204,1167,-37.87985,144.61634
SF01205,1168,-37.87987,144.61642
SF01206,1169,-37.87993,144.61663
SF01207,1170,-37.87995,144.61673
SF01208,1171,-37.87998,144.61683
SF01209,1172,-37.87991,144.61706
SF01210,1173,-37.87996,144.61704
SF01211,1174,-37.87985,144.61708
SF01212,1175,-37.87978,144.61711
SF01213,1176,-37.87972,144.61713
SF01214,1177,-37.87967,144.61714
SF01215,1178,-37.8796,144.61718
SF01216,1179,-37.87953,144.61721
SF01217,1180,-37.87946,144.61723
SF01218,1181,-37.87936,144.61728
SF01219,1182,-37.87928,144.61731
SF01220,1183,-37.87967,144.61727
SF01221,1184,-37.87961,144.61729
SF01222,1185,-37.87955,144.61731
SF01223,1186,-37.87947,144.61734
SF01224,1187,-37.8794,144.61737
SF01225,1188,-37.87925,144.61744
SF01226,1189,-37.87918,144.61737
SF01227,1190,-37.879,144.61745
SF01228,1191,-37.87904,144.61758
SF01229,1192,-37.87893,144.61753
SF01230,1193,-37.87884,144.61756
SF01231,1194,-37.87895,144.61759
SF01232,1195,-37.87886,144.61762
SF01233,1196,-37.87877,144.61771
SF01234,1197,-37.87876,144.61756
SF01235,1198,-37.87865,144.61756
SF01236,1199,-37.87858,144.6177
SF01237,1200,-37.87838,144.61751
SF01238,1201,-37.87837,144.61743
SF01239,1202,-37.87835,144.61726
SF01240,1203,-37.87832,144.61701
SF01241,1204,-37.87831,144.61692
SF01242,1205,-37.8786,144.61758
SF01243,1206,-37.87855,144.61757
SF01244,1207,-37.87846,144.61747
SF01245,1208,-37.87849,144.61754
SF01246,1209,-37.87845,144.61739
SF01247,1210,-37.87843,144.61719
SF01248,1211,-37.87842,144.61711
SF01249,1212,-37.8784,144.61698
SF01250,1213,-37.87839,144.61688
SF01251,1214,-37.87821,144.61684
SF01252,1215,-37.87813,144.61685
SF01253,1216,-37.87808,144.61685
SF01254,1217,-37.87801,144.61686
SF01255,1218,-37.87792,144.61688
SF01256,1219,-37.87787,144.61693
SF01257,1220,-37.87785,144.61695
SF01258,1221,-37.87775,144.61695
SF01259,1222,-37.87785,144.61675
SF01260,1223,-37.87797,144.61676
SF01261,1224,-37.87813,144.61673
SF01262,1225,-37.87827,144.61656
SF01263,1226,-37.87836,144.61661
SF01264,1227,-37.87835,144.61653
SF01265,1228,-37.87833,144.61643
SF01266,1229,-37.87831,144.61623
SF01267,1230,-37.87829,144.61601
SF01268,1231,-37.87827,144.61588
SF01269,1232,-37.87825,144.6157
SF01270,1233,-37.87824,144.61559
SF01271,1234,-37.87822,144.61549
SF01272,1235,-37.87824,144.61637
SF01273,1236,-37.87822,144.61619
SF01274,1237,-37.87821,144.6161
SF01275,1238,-37.87818,144.61589
SF01276,1239,-37.87818,144.61582
SF01277,1240,-37.87815,144.61559
SF01278,1241,-37.87814,144.61549
SF01279,1242,-37.87817,144.61576
SF01280,1243,-37.87821,144.6154
SF01281,1244,-37.8782,144.61528
SF01282,1245,-37.87818,144.61513
SF01283,1246,-37.87815,144.61497
SF01284,1247,-37.87812,144.61487
SF01285,1248,-37.87809,144.61478
SF01286,1249,-37.87806,144.61469
SF01287,1250,-37.87801,144.61452
SF01288,1251,-37.87798,144.61443
SF01289,1252,-37.87813,144.61538
SF01290,1253,-37.87811,144.61528
SF01291,1254,-37.87811,144.61521
SF01292,1255,-37.87809,144.61511
SF01293,1256,-37.87806,144.61499
SF01294,1257,-37.87803,144.6149
SF01295,1258,-37.87796,144.61465
SF01296,1259,-37.87981,144.61586
SF01297,1260,-37.8798,144.6158
SF01298,1261,-37.87978,144.61573
SF01299,1262,-37.87975,144.61563
SF01300,1263,-37.87971,144.61553
SF01301,1264,-37.87968,144.61543
SF01302,1265,-37.87965,144.61535
SF01303,1266,-37.87962,144.61529
SF01304,1267,-37.87956,144.61514
SF01305,1268,-37.87953,144.61505
SF01306,1269,-37.87951,144.615
SF01307,1270,-37.87947,144.6149
SF01308,1271,-37.87944,144.61483
SF01309,1272,-37.87974,144.61592
SF01310,1273,-37.87971,144.61582
SF01311,1274,-37.8797,144.61575
SF01312,1275,-37.87967,144.61568
SF01313,1276,-37.87955,144.61563
SF01314,1277,-37.87949,144.61567
SF01315,1278,-37.87939,144.61571
SF01316,1279,-37.87932,144.61575
SF01317,1280,-37.87923,144.6158
SF01318,1281,-37.87953,144.61553
SF01319,1282,-37.87944,144.61557
SF01320,1283,-37.87936,144.61562
SF01321,1284,-37.87928,144.61566
SF01322,1285,-37.87922,144.61569
SF01323,1286,-37.87956,144.61537
SF01324,1287,-37.87953,144.61529
SF01325,1288,-37.8795,144.61521
SF01326,1289,-37.87944,144.61506
SF01327,1290,-37.87941,144.61499
SF01328,1291,-37.87938,144.61491
SF01329,1292,-37.87935,144.61484
SF01330,1293,-37.87915,144.61573
SF01331,1294,-37.87909,144.61576
SF01332,1295,-37.87918,144.61583
SF01333,1296,-37.87912,144.61586
SF01334,1297,-37.87907,144.61599
SF01335,1298,-37.87909,144.61607
SF01336,1299,-37.8791,144.61616
SF01337,1300,-37.87911,144.61623
SF01338,1301,-37.87893,144.61583
SF01339,1302,-37.87894,144.61588
SF01340,1303,-37.87903,144.61658
SF01341,1304,-37.87908,144.61662
SF01342,1305,-37.87903,144.61642
SF01343,1306,-37.87903,144.61626
SF01344,1307,-37.87901,144.61612
SF01345,1308,-37.87938,144.61467
SF01346,1309,-37.87935,144.61457
SF01347,1310,-37.87932,144.61446
SF01348,1311,-37.8793,144.61438
SF01349,1312,-37.87923,144.61414
SF01350,1313,-37.87924,144.61452
SF01351,1314,-37.87921,144.61441
SF01352,1315,-37.87916,144.61422
SF01353,1316,-37.87914,144.61412
SF01354,1317,-37.87912,144.61404
SF01355,1318,-37.87919,144.61469
SF01356,1319,-37.87912,144.61472
SF01357,1320,-37.87903,144.61477
SF01358,1321,-37.87895,144.61482
SF01359,1322,-37.87913,144.61483
SF01360,1323,-37.87905,144.61488
SF01361,1324,-37.87881,144.61486
SF01362,1325,-37.87876,144.61484
SF01363,1326,-37.8787,144.61487
SF01364,1327,-37.87867,144.61495
SF01365,1328,-37.87872,144.61508
SF01366,1329,-37.87887,144.61498
SF01367,1330,-37.87913,144.61378
SF01368,1331,-37.87912,144.61371
SF01369,1332,-37.87905,144.61347
SF01370,1333,-37.87903,144.61338
SF01371,1334,-37.879,144.61327
SF01372,1335,-37.87909,144.61396
SF01373,1336,-37.87907,144.61389
SF01374,1337,-37.87897,144.61316
SF01375,1338,-37.87895,144.61304
SF01376,1339,-37.87897,144.61353
SF01377,1340,-37.87895,144.61345
SF01378,1341,-37.87888,144.61369
SF01379,1342,-37.87872,144.61376
SF01380,1343,-37.87865,144.61379
SF01381,1344,-37.87859,144.61381
SF01382,1345,-37.87877,144.61385
SF01383,1346,-37.87869,144.61389
SF01384,1347,-37.87851,144.61385
SF01385,1348,-37.87839,144.61392
SF01386,1349,-37.87826,144.614
SF01387,1350,-37.8782,144.61405
SF01388,1351,-37.87814,144.6141
SF01389,1352,-37.87861,144.61392
SF01390,1353,-37.87855,144.61395
SF01391,1354,-37.87843,144.61402
SF01392,1355,-37.87834,144.61407
SF01393,1356,-37.87823,144.61415
SF01394,1357,-37.87818,144.61419
SF01395,1358,-37.87802,144.61418
SF01396,1359,-37.87806,144.61428
SF01397,1360,-37.87778,144.61441
SF01398,1361,-37.87767,144.61445
SF01399,1362,-37.8776,144.61446
SF01400,1363,-37.87783,144.61428
SF01401,1364,-37.87775,144.61431
SF01402,1365,-37.87766,144.61434
SF01403,1366,-37.87796,144.61421
SF01404,1367,-37.87724,144.61444
SF01405,1368,-37.87734,144.61442
SF01406,1369,-37.87742,144.6144
SF01407,1370,-37.87749,144.61439
SF01408,1371,-37.87725,144.61454
SF01409,1372,-37.87735,144.61452
SF01410,1373,-37.87745,144.61451
SF01411,1374,-37.87899,144.6126
SF01412,1375,-37.87919,144.61256
SF01413,1376,-37.87926,144.61255
SF01414,1377,-37.87932,144.61255
SF01415,1378,-37.87945,144.61252
SF01416,1379,-37.87954,144.61249
SF01417,1380,-37.87922,144.61243
SF01418,1381,-37.87926,144.61242
SF01419,1382,-37.87932,144.61241
SF01420,1383,-37.87937,144.6124
SF01421,1384,-37.87944,144.61239
SF01422,1385,-37.87951,144.61238
SF01423,1386,-37.87958,144.61236
SF01424,1387,-37.87974,144.61234
SF01425,1388,-37.87983,144.61232
SF01426,1389,-37.87992,144.6123
SF01427,1390,-37.87998,144.61228
SF01428,1391,-37.87963,144.61248
SF01429,1392,-37.87976,144.61246
SF01430,1393,-37.87982,144.61245
SF01431,1394,-37.87991,144.61243
SF01432,1395,-37.88006,144.61227
SF01433,1396,-37.88013,144.61224
SF01434,1397,-37.88021,144.61223
SF01435,1398,-37.88028,144.61222
SF01436,1399,-37.88036,144.61222
SF01437,1400,-37.87998,144.61241
SF01438,1401,-37.88007,144.6124
SF01439,1402,-37.88013,144.61238
SF01440,1403,-37.88023,144.61236
SF01441,1404,-37.88036,144.61248
SF01442,1405,-37.88038,144.61258
SF01443,1406,-37.8804,144.61268
SF01444,1407,-37.88043,144.61283
